customer_id,tenure_months,monthly_charges,total_charges,number_of_orders,days_since_last_order,support_tickets,page_views_per_month,items_in_wishlist,abandoned_cart_count,discount_usage_rate,email_open_rate,mobile_app_usage,preferred_payment_method,customer_segment,churn
CUST001474,9,96.05311017989575,978.309519639134,13,122,3,48.86645448834392,3,0,0.41718855071532374,0.22535175231331553,1,PayPal,Premium,0
CUST001475,26,135.54042706137415,2924.4497013056084,10,32,0,112.60340508002992,3,2,0.10037721179278497,0.2897575339999661,0,Debit Card,Regular,0
CUST001476,39,162.18187557640164,5319.646826802655,13,3,1,118.00661917555641,2,2,0.06493398476535012,0.20338720483230485,1,Credit Card,Premium,0
CUST001477,34,143.33944588943737,5221.960333492654,8,9,2,24.533969613569017,1,3,0.40517652805582,0.38345268888669537,1,Credit Card,Regular,0
CUST001478,38,83.22273415460306,4101.25983652951,9,21,0,63.8877280354529,2,1,0.6341758003989695,0.16319990560120382,1,Debit Card,Occasional,0
CUST001479,13,20.691143399425567,267.4950611625894,8,57,2,27.43629662204791,3,1,0.4765457465202115,0.5136241508622937,0,Debit Card,Regular,1
CUST001480,40,69.62201682013767,3531.596215936742,14,6,1,130.49768153379625,5,4,0.48979936162152116,0.0976201095767809,1,PayPal,Regular,0
CUST001481,3,4.7886674907196936,13.753243093970909,10,3,2,36.79258079978474,3,3,0.16981687147033764,0.36486584819731244,1,Debit Card,Regular,0
CUST001482,18,96.39776967868289,1699.5837461845197,10,2,0,43.42593274185301,2,2,0.30636802327263646,0.17115676734767266,1,Credit Card,Regular,0
CUST001483,0,47.82137664214172,0.0,5,21,0,82.06100390364091,1,2,0.18877434191377676,0.32600510940418853,0,PayPal,Occasional,0
CUST001484,9,8.69714873581416,82.37103281863061,9,64,1,29.37653425864817,2,0,0.12944465201778574,0.5447818303369378,1,PayPal,Regular,0
CUST001485,10,109.84504612005064,1277.997124252614,14,1,0,20.352142427572247,6,4,0.5012319235677792,0.30833266653980435,1,Credit Card,Regular,0
CUST001486,12,217.008469501449,2847.0718036869953,18,7,3,29.05530675553652,4,3,0.23408013670298966,0.11049496328225672,0,Credit Card,Regular,0
CUST001487,28,17.563200769708136,550.4165313502808,9,35,2,90.40390984147207,0,2,0.5923648952763164,0.22410963476214493,0,Credit Card,Regular,0
CUST001488,11,116.46747287827948,1054.6043200772704,9,52,2,41.09481412234227,5,1,0.0882781296298491,0.07169616147459583,0,PayPal,Premium,1
CUST001489,14,60.432453209999196,814.870795382483,15,49,0,86.58974031925555,3,0,0.045987794799346976,0.10015396545792105,0,Debit Card,Occasional,0
CUST001490,6,43.17177193458063,250.2761907370145,9,46,0,51.88063672353219,4,2,0.40930969087114477,0.2058917559184946,0,PayPal,Occasional,0
CUST001491,11,43.257364182514465,411.06698125956706,9,4,1,17.43610177650012,5,4,0.05120337356205192,0.27995456471583635,1,PayPal,Regular,0
CUST001492,6,60.42050761725821,379.7176866417389,10,15,1,33.94804032300542,0,5,0.1540851133795815,0.4996116082127264,0,PayPal,Occasional,0
CUST001493,1,60.238159857557164,61.37726514923029,11,125,0,59.69330747328023,5,1,0.10474711561920286,0.2372420491187429,1,Debit Card,Premium,1
CUST001494,22,80.68490439891204,1702.4764302878855,9,134,1,11.33071586852144,2,1,0.24515238628223202,0.6367182736875561,1,PayPal,Occasional,0
CUST001495,26,39.489508787824896,1058.2878724034804,13,27,0,65.89838941599696,2,0,0.3654792866450709,0.28946019355001873,1,Debit Card,Occasional,0
CUST001496,23,47.16012359831104,970.0906511280784,14,37,0,20.55265857009556,4,1,0.33992970095874014,0.20210045501133472,0,Debit Card,Premium,0
CUST001497,14,124.3607388063306,2018.3110419437107,6,90,0,35.30692255285513,0,0,0.5534593123235775,0.27307507552421006,1,Debit Card,Occasional,1
CUST001498,11,36.31814590960777,413.3329582138858,19,17,0,113.44584102145402,4,3,0.0752243188830533,0.36166039439101466,0,Credit Card,Premium,0
CUST001499,47,101.06638007998845,4587.519148886885,14,4,0,114.8781520310298,2,1,0.26357440478656213,0.28663500162392624,1,Credit Card,Occasional,0
CUST001500,17,63.01653171211038,1223.368629716968,8,33,1,69.74628317149809,1,3,0.16035510488558916,0.24832842759517615,1,Credit Card,Regular,1
CUST001501,15,52.867788994653544,635.7769472661489,3,96,0,56.00507021826418,3,0,0.5996868317744896,0.07256975958185613,0,PayPal,Premium,0
CUST001502,0,264.21586676972294,0.0,7,35,2,36.64876924260776,6,1,0.12362890790342633,0.12020811092878528,1,PayPal,Occasional,0
CUST001503,10,25.3192485451728,243.87817246685418,4,48,0,16.93004456597614,5,4,0.14612445115331238,0.3824109394492328,1,Credit Card,Regular,0
CUST001504,11,227.021275918294,2572.030021384062,11,16,1,15.622105154882837,3,2,0.10050369190449479,0.24974539348783753,0,PayPal,Occasional,0
CUST001505,12,149.51222383820192,1529.0956119852056,9,3,0,51.87097500932046,1,3,0.12511578512928062,0.2973916540003511,0,Debit Card,Regular,0
CUST001506,20,48.91204955721256,1078.458069912628,6,5,0,42.88083251223796,2,0,0.385453239731802,0.36731459618638407,0,PayPal,Regular,0
CUST001507,18,152.4950526361966,2464.5608444264667,7,121,2,38.38637324663164,2,2,0.23503998810239826,0.18822859047521068,1,PayPal,Regular,0
CUST001508,22,2.270654489289541,51.027972387747056,12,20,0,98.97653734365242,3,1,0.12268403917510105,0.3336828099730569,1,Credit Card,Regular,0
CUST001509,34,44.96257973718675,1458.7453775721035,7,0,0,28.72175404847548,3,0,0.21073120380289762,0.32583102657378654,1,PayPal,Premium,0
CUST001510,40,36.78502675126097,1479.181862980281,14,93,2,183.38967922231816,2,3,0.07261700122286276,0.3297775855284237,1,PayPal,Regular,0
CUST001511,30,110.79577519949963,2720.8651699180996,11,20,1,171.99217324844,2,6,0.24705165898079062,0.3105819519870816,0,Debit Card,Regular,0
CUST001512,74,137.4163350358773,11033.343189473579,4,54,1,80.98598790931132,7,2,0.14282838149902696,0.24535598868098313,1,PayPal,Regular,0
CUST001513,0,109.49487486038731,0.0,11,23,1,42.683992664477216,3,0,0.42123449709769645,0.3622452405457793,0,PayPal,Occasional,0
CUST001514,5,91.61614321971805,393.4590931188658,14,3,1,14.282928122367428,3,1,0.31451805976817404,0.4756897504146534,0,PayPal,Occasional,0
CUST001515,0,159.53533989888803,0.0,9,28,1,78.8920841418835,6,2,0.25976584232311395,0.18530135242285178,0,Debit Card,Occasional,1
CUST001516,25,144.21761940979903,4003.4368803388043,9,178,0,155.04738348207442,2,4,0.05546255117421531,0.1306495993995295,1,PayPal,Regular,0
CUST001517,54,47.8919929553626,2712.6909810285615,8,1,1,201.0996027082711,5,4,0.479904393562367,0.09871077811472548,0,Credit Card,Regular,0
CUST001518,6,52.64400786461911,310.8154888587983,10,55,1,29.927948904429268,3,2,0.39814765737786356,0.4193652705538105,1,PayPal,Regular,0
CUST001519,62,138.54692323294668,8705.503777634052,8,8,0,82.81927977657254,4,3,0.20012135182459004,0.2767782425386231,1,Debit Card,Premium,0
CUST001520,1,80.07699628949815,80.15743442339058,10,15,2,23.71922284522374,4,1,0.16772008842992775,0.1861540833305837,1,Credit Card,Occasional,0
CUST001521,65,84.37852341041474,5170.232982545599,14,13,0,14.70089375234064,1,2,0.11896169097523947,0.2739261455664837,1,Debit Card,Premium,0
CUST001522,10,92.93021543534022,1021.5432276017982,12,68,2,97.46378516397462,0,0,0.418515088866983,0.2647387583838009,0,Debit Card,Premium,0
CUST001523,2,13.620093422205166,25.50139078553191,8,21,3,36.729804088272545,6,3,0.31298499060621826,0.23103006899543413,1,Credit Card,Occasional,1
CUST001524,15,46.03365752472074,702.6647432418333,14,17,1,43.17588186292264,3,6,0.6660052464358428,0.38982779072026036,1,Debit Card,Regular,0
CUST001525,7,117.75778916215185,878.7456075977477,9,51,0,42.556902047228384,1,1,0.29595608314745964,0.5125420640745315,1,Credit Card,Regular,1
CUST001526,8,45.69715957873792,353.6387338867728,13,1,0,5.6315421834501445,1,1,0.3893934029209859,0.13277010800886224,0,Debit Card,Regular,0
CUST001527,8,68.90620047007077,583.9084077809065,10,2,1,42.94934078573546,3,3,0.48884481387592377,0.44878830268369585,1,Credit Card,Premium,0
CUST001528,38,117.21287352206804,4594.67323380548,10,0,2,109.10548460019159,5,1,0.6504070128324674,0.29604173043727633,0,Credit Card,Regular,1
CUST001529,18,165.68384832095106,2709.0900343756452,9,34,0,39.51138756392335,4,2,0.3475404913747286,0.23006528543994575,1,Debit Card,Premium,0
CUST001530,8,179.34065889394978,1379.2460136096502,5,22,1,58.495657046922,3,1,0.020680271993288247,0.45020754018836323,1,PayPal,Regular,0
CUST001531,22,186.28676579082912,4130.351545703589,5,62,1,17.448498602374713,2,1,0.4044073483750437,0.10018407341718678,1,Credit Card,Regular,1
CUST001532,30,74.2088689905513,2666.8898012256427,13,20,1,78.38949637337326,1,4,0.38093800188758026,0.09967906739224183,1,PayPal,Regular,0
CUST001533,7,68.25076942888124,460.2895117109315,14,7,0,37.50695020363717,3,3,0.11048089084027514,0.19423951381848345,0,Credit Card,Regular,0
CUST001534,12,28.54704937081227,381.06757267447415,18,49,0,28.315506684624133,7,2,0.17400843649521153,0.5918290618255698,0,Credit Card,Regular,0
CUST001535,3,217.8428179201493,614.2477215268564,13,10,0,27.882696732930093,2,2,0.24714898806424326,0.2442782726121775,1,Debit Card,Regular,0
CUST001536,4,65.95552256903174,278.42056143882564,17,82,1,148.31247864971854,5,3,0.15934708230065261,0.15805253537140032,0,Credit Card,Regular,0
CUST001537,27,214.43766146766504,5426.302630110354,10,8,0,11.079076671836221,3,3,0.14266675922062486,0.3620822351231169,1,Debit Card,Occasional,0
CUST001538,4,103.09870322605138,418.82638614878846,8,5,0,71.35032454911654,1,5,0.5686421674380066,0.6161904400930245,0,PayPal,Premium,0
CUST001539,17,170.97925543370917,2879.379245761338,9,20,2,12.766393587137976,4,1,0.11917802679363391,0.24478182524121597,1,Credit Card,Premium,0
CUST001540,29,78.20924122291085,1843.735706388221,7,1,0,71.83061456285026,1,0,0.2027040373450704,0.23583773042373601,0,PayPal,Premium,0
CUST001541,2,125.66070711019188,243.00915011929902,14,1,2,30.945596463566574,3,2,0.09407228054988354,0.5884086848542417,0,Credit Card,Occasional,0
CUST001542,20,174.9684868206247,2837.8447396752517,8,20,1,71.11977441085175,2,2,0.10391856652035265,0.21970510946575592,0,PayPal,Occasional,0
CUST001543,7,55.088000734959955,445.6656331664846,9,7,3,46.57247819782975,0,1,0.30884347196975065,0.38495908302767734,0,PayPal,Occasional,0
CUST001544,79,186.9582535912891,15191.61071180213,15,0,0,60.37555349217989,5,2,0.16538016374385983,0.32751455442472327,1,Debit Card,Occasional,0
CUST001545,15,32.44799138452816,559.404735552989,8,10,4,55.16696444732857,2,0,0.14233938547619462,0.30535263781434935,1,Debit Card,Premium,1
CUST001546,39,259.66818265474035,8991.717853567021,10,19,1,54.514150141803846,2,5,0.2981582791135366,0.46230047700002563,1,Debit Card,Regular,0
CUST001547,19,93.20757434946592,1664.6215439983414,14,15,1,14.346207592112211,6,5,0.3850611438756527,0.10611002144277028,0,Debit Card,Occasional,0
CUST001548,1,46.67348348812691,43.57855060676011,9,4,1,27.318423656064745,4,2,0.3334640503408029,0.4613241474000736,1,Credit Card,Regular,0
CUST001549,24,147.47694657593354,3160.342050513311,10,26,0,83.10665106212082,0,1,0.38952614465616475,0.3819381761519676,0,Debit Card,Regular,0
CUST001550,72,106.64719495908565,7049.34048063611,9,37,0,35.6792109145822,2,1,0.3319320059005633,0.14513591361844252,0,Debit Card,Regular,0
CUST001551,22,14.503669943997258,365.6399340442557,11,33,1,45.92818832521539,2,1,0.5151706373307876,0.259335458098142,1,Credit Card,Premium,0
CUST001552,41,60.447673595189954,2830.629384810947,6,15,0,25.37181751538682,1,3,0.16498306801085796,0.3470177042968044,0,PayPal,Regular,0
CUST001553,51,33.96916452346646,1679.21782578864,11,4,1,29.547336779224977,1,1,0.5749387273619798,0.18582988190697242,1,Credit Card,Regular,0
CUST001554,6,36.855196845389614,231.19266559812093,9,20,1,134.56746566145839,11,2,0.2774664228903522,0.25774328961633297,1,PayPal,Premium,0
CUST001555,5,35.653387468134525,163.2831924094735,15,66,0,113.17733337324485,3,1,0.5707797471518645,0.6559090218869836,1,Debit Card,Premium,1
CUST001556,22,121.45969888516336,3030.74057726398,12,18,2,71.67884526135225,5,1,0.5820517952307283,0.059058487233878784,1,Credit Card,Regular,0
CUST001557,12,155.40907962015356,1469.7498810452048,10,6,2,75.80730815281964,3,0,0.29625851594564273,0.37692592787038337,0,Debit Card,Premium,0
CUST001558,43,43.009400284883725,1967.4753152633523,11,2,1,62.12665680603738,5,0,0.3492754220055027,0.37255290164446914,1,Credit Card,Regular,0
CUST001559,55,10.334965549073406,624.6935979715801,12,86,1,51.049795609141654,3,0,0.6117269524976007,0.3155986081517641,0,PayPal,Premium,0
CUST001560,10,300.2117358238627,3332.1491092784345,16,40,0,139.40188279229446,4,0,0.23354070686733824,0.12645504314508685,1,Credit Card,Regular,0
CUST001561,6,93.96054825601873,512.4694255583642,12,11,1,36.73037328007375,5,0,0.20425028346515522,0.265724130460956,1,Debit Card,Occasional,0
CUST001562,36,148.23700841535924,5677.023388954492,10,10,1,30.803545313573263,4,1,0.2363826059220263,0.07488048895617908,1,PayPal,Regular,0
CUST001563,7,71.34174064391057,543.7997423233247,10,67,2,39.43732727753806,2,3,0.044659200681951144,0.15738180154147663,1,PayPal,Regular,0
CUST001564,41,7.674396578957494,301.34392974767593,15,5,1,39.03643047667882,4,2,0.061485296062442844,0.30374291938966463,1,Credit Card,Occasional,0
CUST001565,13,112.98495677961238,1600.3405356195005,10,22,0,84.65898269765577,7,3,0.21143005672118317,0.5019408905455748,1,Debit Card,Regular,0
CUST001566,26,241.73426950255467,5521.431790483866,9,37,2,31.937858423168812,3,0,0.4635209433386529,0.2781112958190558,1,Debit Card,Premium,0
CUST001567,2,48.95899618012589,114.28639244040951,6,15,0,50.1652143923876,3,2,0.6243512188701253,0.2656883040690687,1,Debit Card,Premium,0
CUST001568,23,6.507057307354949,167.36900558569155,10,1,0,64.75416654618927,3,1,0.1726365138927521,0.08131946532051211,1,PayPal,Premium,0
CUST001569,14,28.385071779324,399.0391348027673,10,7,1,55.60297215227238,1,2,0.3568396621868381,0.12586179492154,0,PayPal,Premium,0
CUST001570,21,153.2597038862303,3288.0454017561915,16,69,1,22.940964705759946,1,3,0.13069301157726254,0.3113040660651413,1,PayPal,Premium,0
CUST001571,4,106.04859427343433,443.98185074222687,14,22,0,64.42064916818073,10,2,0.09863705965704811,0.4188079221134194,1,PayPal,Regular,0
CUST001572,32,187.48571669963786,6564.70430364568,11,50,1,58.13622647307413,1,0,0.31620370005973253,0.32725774750420894,1,Debit Card,Regular,0
CUST001573,47,83.90191311829996,3687.0107643402125,19,24,1,71.16902663850333,2,4,0.6290714195702025,0.24378440462038592,0,PayPal,Regular,0
CUST001574,5,135.78224313620407,654.569151796076,14,86,0,68.17681945549317,4,3,0.25239317317776816,0.5381018659901157,1,Credit Card,Occasional,0
CUST001575,2,58.99468672516019,113.04013852290045,7,71,3,70.24482046624277,3,1,0.7053543470354341,0.2343126034696869,0,Credit Card,Premium,1
CUST001576,0,30.621943194226198,0.0,8,19,0,9.047571311276243,1,2,0.4867425317219077,0.3993519543429693,1,Debit Card,Regular,0
CUST001577,24,136.04843873562166,3548.5947923357694,13,11,3,28.210315419300382,2,3,0.1648367715360944,0.3274550092075269,0,Debit Card,Occasional,0
CUST001578,22,155.00112368981812,3760.4095816103204,13,27,0,89.87533050375913,3,2,0.279077570213844,0.40015922090433026,1,PayPal,Occasional,0
CUST001579,18,49.95965999676409,1031.6479140344231,10,33,2,31.424543849614057,6,1,0.3564826114439088,0.4422530343045345,1,PayPal,Regular,0
CUST001580,6,227.39739637782296,1370.7666962201063,7,20,1,93.1842806747348,3,2,0.18983893145098746,0.2694459983020388,0,Credit Card,Regular,0
CUST001581,11,231.61507014322237,2452.5055465524574,15,51,0,38.879279123580964,7,1,0.06248315899406466,0.46335328262282927,1,PayPal,Regular,0
CUST001582,21,35.8614271319875,746.6759406595131,10,6,4,34.304808599211434,6,1,0.14466106966303977,0.28089657312336935,1,Credit Card,Regular,0
CUST001583,16,37.43093312722121,636.7291075611118,14,12,1,39.71809490954559,1,2,0.24312249627591925,0.12337593892187498,1,PayPal,Regular,0
CUST001584,105,39.0795849717934,4074.6392031910127,8,34,1,249.29658237627683,3,3,0.20173430933958206,0.18852374153890736,0,Credit Card,Premium,0
CUST001585,3,75.42962603828411,251.2705250286422,6,8,1,47.6699263549024,4,1,0.11613772304696823,0.3540241213985438,0,Credit Card,Regular,0
CUST001586,28,61.361933930778925,1721.7495261343831,14,17,0,80.11942138187405,3,2,0.24270790101420112,0.28703074755469477,1,Debit Card,Regular,0
CUST001587,12,24.29692833531285,319.7092923667619,12,99,0,184.67579535035682,4,2,0.09789222554017316,0.10047702726798886,0,Credit Card,Premium,0
CUST001588,13,40.12415437433126,495.8737872168504,4,29,1,66.42734988104431,3,0,0.27198455467562704,0.04825593726500543,1,Debit Card,Regular,0
CUST001589,30,7.901753573060883,238.2129335710246,16,89,2,134.7483703692332,3,0,0.2915246137558293,0.1450702063125737,1,Credit Card,Regular,0
CUST001590,28,9.97062508720964,297.2877212475516,16,38,0,88.79827251044449,3,2,0.23269498474074762,0.3246322334570056,0,Debit Card,Occasional,0
CUST001591,113,19.628040410330197,2152.8754183309675,8,38,1,71.83081963328118,3,3,0.2757695207602581,0.11416642466249094,0,Debit Card,Regular,0
CUST001592,3,289.39455374568035,938.234883726828,13,26,0,22.426615599485544,5,6,0.2923687505520078,0.21791989205082918,1,PayPal,Premium,0
CUST001593,2,266.6109992677679,511.3352166048479,14,4,1,42.77617497507342,4,6,0.4007351373170208,0.0816110287805341,1,Debit Card,Regular,1
CUST001594,30,141.65980556265626,4526.64348371622,15,22,1,66.44914919472006,4,1,0.4479727249895356,0.2189796047692445,0,Debit Card,Premium,0
CUST001595,20,50.40997266256091,892.5101224103852,14,8,0,34.667672542884134,4,4,0.2347322708227724,0.2676233282758274,1,Credit Card,Occasional,0
CUST001596,7,19.275761903199434,124.69682465281987,7,198,1,69.43180777720998,2,1,0.413378758930935,0.1449820731433078,1,PayPal,Premium,0
CUST001597,1,82.54199004006227,94.74827394417933,13,9,0,46.61494922417263,2,2,0.5903803300309108,0.21171683875511746,1,Debit Card,Regular,0
CUST001598,2,115.26963287193246,248.79482372717717,7,7,1,28.96916197215964,1,0,0.3173514259967972,0.1280452375231562,0,Debit Card,Premium,0
CUST001599,53,43.660273159445886,2198.9511099936835,14,29,1,79.95255325808199,3,4,0.03935063917585218,0.5407481297826535,1,PayPal,Regular,0
CUST001600,5,110.81295644397609,557.8209565050897,10,21,1,61.94791649505633,7,1,0.4474581486976725,0.3946227723162821,0,Credit Card,Regular,0
CUST001601,9,28.119335716393007,270.9977170944305,13,0,2,71.65511211313853,1,2,0.5368194101007955,0.5478831257510588,1,PayPal,Occasional,0
CUST001602,6,51.30936891770013,229.00569899825135,9,4,1,56.18508915913129,5,3,0.19694928075469126,0.45391376068415734,1,Debit Card,Regular,0
CUST001603,10,67.76379055977716,663.6903423864347,12,49,4,37.840482294005064,0,1,0.38374940611306496,0.21181257327635306,1,Debit Card,Regular,0
CUST001604,1,271.8555952607204,228.23431470276225,10,19,2,49.458985961328295,1,2,0.14164966338964255,0.3371948589734292,0,PayPal,Regular,0
CUST001605,17,39.592054415532616,727.5905638975725,12,4,1,35.34489932039782,1,3,0.6684579195005452,0.2893678020382553,0,Credit Card,Premium,0
CUST001606,1,114.85422237235127,134.12917462980886,10,18,3,121.823823078051,5,2,0.5181992315029201,0.5316412705115482,1,Credit Card,Occasional,0
CUST001607,38,34.24392177818319,1309.0304717041072,16,8,1,62.879272464876266,7,1,0.11026293694483243,0.33060540066629296,0,Debit Card,Premium,0
CUST001608,6,29.915400237632657,185.65250047624252,7,7,0,50.39978420834531,4,1,0.08517748800578735,0.3707909061229706,0,PayPal,Regular,0
CUST001609,18,43.48697002047107,735.6224070671797,15,94,0,44.6564581202221,3,1,0.20556055137138748,0.38893215576507506,1,Credit Card,Premium,0
CUST001610,50,84.78365838243992,4153.23987807904,9,13,0,27.63306368312299,2,4,0.5821778580401252,0.157557349144649,1,Credit Card,Premium,0
CUST001611,25,247.42047684212815,7209.08506685309,3,1,2,64.5504770400086,3,4,0.3479574208149014,0.32227725656785644,0,Debit Card,Regular,0
CUST001612,18,49.46112077133971,899.8859438951667,11,105,0,23.914847302718822,2,3,0.1844391682109765,0.34099664426274057,1,Debit Card,Occasional,1
CUST001613,9,155.82792887030504,1417.18370153867,11,47,0,107.83533094351824,2,2,0.618786632629443,0.3632731839290406,1,Credit Card,Regular,0
CUST001614,9,280.7953741220543,2747.9076354252998,9,8,0,77.51361554949492,2,1,0.41921672093172874,0.2709823779689996,1,Credit Card,Occasional,0
CUST001615,26,101.02948724344405,2434.4111000042603,13,15,1,31.042560804696805,2,3,0.400457750203679,0.5106108470954938,1,Debit Card,Occasional,0
CUST001616,123,175.86094974401087,21413.700280741567,12,59,0,109.26294812862147,1,2,0.20482528946476533,0.29801744997786184,0,Debit Card,Regular,0
CUST001617,26,41.38277706059906,1161.1572803476058,7,13,1,47.36733908153382,3,0,0.16831857612014123,0.27898282498970034,1,Debit Card,Regular,0
CUST001618,19,112.62545167458535,2406.849851787299,13,25,2,74.4863062606502,3,2,0.3808233497218531,0.7045022017553352,1,PayPal,Premium,0
CUST001619,31,134.19546833918014,4503.373313602941,8,22,2,46.839382267472196,7,1,0.37898950194898445,0.16341207242154013,1,Credit Card,Regular,0
CUST001620,15,23.11225597319085,403.62901147379796,14,15,0,47.72898035271233,3,2,0.550480589662348,0.3235410009233194,1,PayPal,Regular,0
CUST001621,1,37.73854577434785,41.63748807903546,17,30,1,92.99114083757618,5,4,0.14276183606978193,0.03908232037627642,0,PayPal,Regular,0
CUST001622,19,65.3843216936586,1198.3691443861157,16,19,1,51.12420824446503,4,3,0.45328836146041485,0.1991130579097699,0,Credit Card,Occasional,0
CUST001623,75,44.57993828922176,3051.812562166731,12,0,0,38.89004887410402,5,4,0.38659564580501754,0.4205109027778899,1,PayPal,Regular,0
CUST001624,4,71.71826648349618,331.2180324563391,11,50,3,34.29463875105499,5,0,0.45691590966255013,0.4601442302434862,1,Debit Card,Regular,0
CUST001625,28,19.74850395787731,499.70648631452036,8,3,3,44.84931385440517,6,3,0.07926895857870671,0.22763779590370653,1,Debit Card,Regular,0
CUST001626,5,262.66125351107047,1515.0399391468013,8,18,2,145.372672515374,1,1,0.15742082274581232,0.08141024699379901,1,PayPal,Occasional,0
CUST001627,18,167.09429968993555,2677.9018209685573,15,26,2,61.82032586273149,2,0,0.30096359513206894,0.18545563792112468,0,PayPal,Regular,0
CUST001628,2,581.7493279572881,1315.391623913327,6,36,1,29.62286009437808,3,3,0.18924452108090473,0.35346238048219936,0,Debit Card,Regular,0
CUST001629,14,26.04979266444819,391.32764820571407,15,15,4,60.87165785766365,3,3,0.3158391189996325,0.2825974787021173,1,PayPal,Regular,0
CUST001630,33,115.87252650348722,3821.7686548675424,13,39,2,108.32863181402439,0,2,0.21017957546055444,0.5630426178821754,0,PayPal,Regular,0
CUST001631,10,44.95306219340336,495.8160592804103,12,4,0,110.14796932818581,1,4,0.2524193577640001,0.44608743922082855,1,Debit Card,Regular,0
CUST001632,26,29.744973200379615,747.7733274352423,12,31,1,66.45868489137915,5,2,0.2141064996099959,0.6377163044134359,0,PayPal,Regular,0
CUST001633,38,160.60773630139064,6997.3435607331685,13,52,2,87.15642913290321,3,2,0.21619955056608822,0.18428860483108736,1,Debit Card,Regular,0
CUST001634,62,86.93441832992454,5004.301589445432,9,66,1,50.94449589858742,5,7,0.03509119927423477,0.07315706994864021,1,PayPal,Occasional,0
CUST001635,6,61.80670966752195,371.0435397146065,13,25,1,44.13439044723789,3,4,0.3397908581217999,0.2732871091702287,0,PayPal,Regular,0
CUST001636,12,103.30783051035672,1355.287034273601,9,11,2,31.46071924030415,2,2,0.29617136117184806,0.421808333059158,0,Debit Card,Occasional,0
CUST001637,3,39.24995595351427,121.10344463641214,13,5,1,34.48093927548637,6,1,0.13462156422710606,0.2209007276339507,1,Credit Card,Occasional,0
CUST001638,117,38.05273593597918,4944.300942517351,13,12,1,50.799290709970975,5,6,0.03610977811954305,0.31321024222853544,1,Credit Card,Premium,0
CUST001639,62,46.408868402081275,3061.3784519136693,7,23,0,83.34268801358697,0,3,0.5193464236440731,0.2297463468046149,1,Credit Card,Regular,0
CUST001640,18,183.2449473153091,3342.1981555729094,17,6,0,53.118560280282495,2,1,0.611550714877024,0.6235024716171458,0,Credit Card,Regular,0
CUST001641,44,173.11350333934965,8287.330043704947,2,91,0,34.896315736675376,4,1,0.36086691954556166,0.19654571111836427,1,Credit Card,Premium,0
CUST001642,17,24.834928385718136,390.9269081955269,11,68,1,95.64610590365885,0,2,0.42746907328607536,0.23577553442027327,1,PayPal,Occasional,0
CUST001643,23,255.1507131201819,4723.449489126746,13,1,1,104.14554434749775,3,1,0.45272014162714364,0.35825640249544505,1,PayPal,Regular,0
CUST001644,2,81.31533407736966,174.5057180196669,7,24,3,36.73374296225872,1,3,0.4641984405923998,0.20893343151573432,1,Credit Card,Regular,1
CUST001645,33,114.47299234749732,3776.860517819108,11,46,1,48.272521181285995,1,2,0.2671731827202958,0.3305671387127121,0,PayPal,Occasional,0
CUST001646,3,45.08279961576117,127.79242720500946,8,8,1,22.838847687372418,1,5,0.4997682591795422,0.1427011586164874,0,PayPal,Occasional,0
CUST001647,41,84.7022928805075,3352.409439657714,10,22,1,84.93810371625909,2,0,0.2394126864899408,0.20054109014414123,0,Credit Card,Occasional,0
CUST001648,36,29.569525496800082,1072.392914553999,9,15,0,15.345494034673061,6,3,0.08342616901217312,0.3508147111765077,1,Debit Card,Regular,0
CUST001649,29,42.34700206142734,1129.8302341815577,7,6,2,52.39976145574232,4,3,0.3829361851035665,0.20131392790283897,0,Credit Card,Regular,0
CUST001650,0,151.4272368861961,0.0,8,28,1,59.71974277528919,1,3,0.18466308798997225,0.23698617999685428,1,Debit Card,Occasional,0
CUST001651,8,153.92058929748282,1003.9538522065371,7,151,2,36.61165464756906,3,2,0.20636565408577484,0.19871637164631453,1,Debit Card,Occasional,0
CUST001652,7,118.36546987495198,722.0400913321049,8,13,1,35.014613922280226,3,2,0.2973584366846771,0.19037960807345705,0,Debit Card,Premium,0
CUST001653,10,58.56319394397822,605.0946134739041,10,24,1,73.79543657469392,6,2,0.4263105083657557,0.24580686279562594,0,Debit Card,Premium,0
CUST001654,2,24.40231168082564,49.00786771390965,13,11,2,63.806162018036915,0,1,0.47649481599668664,0.2779338749599753,1,Debit Card,Regular,0
CUST001655,66,198.56464590910798,14186.373352247852,12,62,1,76.22300885641538,3,3,0.3217404266550698,0.20857088717174913,1,Credit Card,Regular,0
CUST001656,19,161.96084216327483,2920.1028029686127,9,59,1,19.741804459800793,1,3,0.37720149819165016,0.3278430277779219,0,PayPal,Occasional,1
CUST001657,8,12.07903824898581,81.76914225751571,17,5,2,112.14500129071489,3,2,0.13490949771282534,0.42930678567067,1,PayPal,Regular,1
CUST001658,12,155.7892929257312,1935.5436884237802,10,69,0,116.92054333404593,2,1,0.27505295902398064,0.1402697394918928,1,PayPal,Regular,1
CUST001659,14,61.77600731292671,905.3747790846121,10,4,2,58.68018209175682,6,1,0.3071020840339777,0.5066563668098868,0,Debit Card,Regular,0
CUST001660,22,137.40492152826909,3258.0978581710665,11,3,1,43.58676393678137,3,1,0.4320422783265149,0.20695257513345988,1,Credit Card,Regular,1
