age,gender,location,time_on_site,pages_visited,num_purchases,customer_rating,product_id,category_id,price,discount,in_stock,delivery_time,user_id,device_type,session_duration,orders_completed,support_interactions,marketing_channel,target
52,Male,Suburban,113,39,10,3,459,12,497,0,False,7,917,Desktop,2517,2,0,Paid Ads,0
43,Female,Urban,166,25,6,5,326,17,43,0,False,4,1069,Tablet,400,3,3,Organic Search,0
39,Female,Suburban,443,47,7,1,187,0,220,0,False,5,1559,Tablet,1030,6,3,Paid Ads,0
27,Other,Urban,63,5,5,1,165,3,248,0,False,3,716,Desktop,1308,15,1,Organic Search,0
47,Other,Rural,375,36,16,3,195,12,100,0,True,7,1614,Tablet,1389,9,5,Email,0
19,Female,Rural,530,44,19,1,332,19,402,0,True,6,666,Tablet,301,9,3,Paid Ads,0
45,Other,Rural,294,29,7,4,322,17,193,0,False,8,550,Tablet,1455,8,0,Paid Ads,0
21,Other,Suburban,94,10,6,1,215,5,444,0,False,6,1543,Tablet,832,0,0,Social Media,0
30,Male,Rural,491,20,18,1,274,5,458,0,True,1,1153,Desktop,1909,2,3,Email,0
24,Other,Rural,23,23,10,2,370,7,110,0,False,6,1300,Tablet,1334,5,0,Organic Search,0
48,Other,Urban,533,33,1,5,29,18,406,0,False,5,1536,Tablet,2048,13,3,Social Media,0
67,Female,Suburban,279,38,0,4,382,6,371,0,True,8,693,Mobile,669,14,4,Email,0
31,Male,Rural,513,4,9,4,173,15,494,0,False,9,707,Mobile,301,11,5,Social Media,2
30,Female,Rural,483,46,12,5,321,14,22,0,True,5,1002,Tablet,3508,11,4,Email,2
60,Female,Rural,408,43,15,3,292,3,10,0,True,5,1542,Desktop,3122,14,4,Social Media,0
22,Male,Rural,278,12,6,3,292,4,96,0,False,7,356,Mobile,72,3,4,Paid Ads,1
20,Male,Rural,266,18,0,2,372,12,35,0,False,1,1030,Mobile,75,1,4,Organic Search,0
18,Other,Rural,323,13,15,3,354,3,265,0,True,2,1287,Mobile,2976,9,2,Organic Search,0
49,Other,Suburban,387,37,20,2,360,10,397,0,False,1,841,Tablet,97,1,3,Paid Ads,0
67,Other,Rural,419,18,5,5,415,8,44,0,False,5,511,Desktop,2960,2,0,Paid Ads,0
52,Other,Urban,275,16,8,3,115,9,244,0,True,9,1546,Desktop,452,1,0,Paid Ads,0
38,Female,Suburban,405,16,0,1,54,1,383,0,False,6,421,Tablet,2083,7,3,Organic Search,0
55,Male,Suburban,102,39,20,1,317,18,250,0,False,4,280,Desktop,1601,12,1,Organic Search,0
67,Other,Rural,303,39,7,4,211,8,86,0,True,10,794,Tablet,3415,9,4,Organic Search,0
63,Other,Suburban,424,46,8,3,340,16,354,0,True,5,415,Mobile,369,14,5,Social Media,0
22,Female,Rural,362,22,7,5,296,15,322,0,False,1,759,Desktop,1100,2,4,Social Media,0
34,Female,Suburban,60,28,2,1,273,19,334,0,False,6,1219,Desktop,2852,13,3,Email,0
27,Female,Urban,32,47,4,5,187,13,47,0,True,3,597,Tablet,2438,7,1,Email,0
31,Female,Rural,177,49,13,4,374,16,486,0,False,6,1223,Desktop,292,0,3,Organic Search,2
26,Other,Suburban,509,36,2,3,494,11,43,0,False,9,326,Tablet,2072,15,1,Social Media,0
28,Female,Suburban,454,43,10,4,282,15,165,0,False,8,1105,Desktop,310,7,1,Paid Ads,2
34,Female,Urban,512,33,17,4,13,5,420,0,True,7,710,Tablet,1582,4,1,Email,2
59,Male,Rural,88,34,9,2,494,16,318,0,False,3,1282,Desktop,2903,3,2,Social Media,0
62,Female,Rural,223,12,0,1,104,5,371,0,False,2,1940,Tablet,546,9,4,Social Media,0
44,Female,Rural,48,39,18,2,175,0,210,0,False,6,1537,Desktop,3017,10,3,Social Media,0
70,Male,Rural,102,21,10,4,449,15,354,0,False,8,503,Mobile,2640,9,3,Social Media,2
27,Other,Suburban,269,21,9,1,364,13,487,0,False,3,1519,Tablet,1809,9,4,Email,0
53,Female,Urban,20,36,13,3,381,6,338,0,False,5,247,Tablet,1906,4,4,Social Media,0
54,Male,Rural,69,34,5,1,354,15,283,0,False,10,1847,Desktop,814,0,3,Email,0
41,Other,Suburban,91,45,9,5,444,10,456,0,False,10,272,Mobile,1279,5,3,Paid Ads,2
39,Other,Urban,181,36,5,5,365,2,278,0,True,9,409,Desktop,1996,9,4,Social Media,0
68,Male,Urban,15,20,15,4,99,9,123,0,True,7,237,Mobile,1989,3,0,Social Media,2
35,Male,Suburban,340,16,7,1,180,11,70,0,True,7,1213,Tablet,3386,7,5,Email,0
35,Other,Suburban,232,10,4,1,99,19,432,0,False,3,1670,Mobile,281,7,3,Organic Search,0
39,Male,Rural,29,48,12,3,267,1,19,0,True,10,394,Desktop,2653,14,3,Organic Search,0
20,Male,Urban,78,44,14,2,405,19,423,0,False,2,1160,Desktop,3212,14,1,Email,0
38,Female,Urban,166,18,7,4,1,11,118,0,True,4,812,Desktop,244,11,3,Email,0
58,Male,Urban,560,21,15,4,415,4,52,0,False,2,1861,Desktop,3242,8,2,Organic Search,2
40,Other,Rural,537,1,0,1,142,12,58,0,True,8,11,Mobile,1723,4,1,Paid Ads,0
20,Male,Suburban,33,37,0,2,463,16,408,0,False,3,685,Mobile,348,3,5,Paid Ads,0
38,Male,Rural,560,29,20,1,180,11,390,0,True,7,1740,Mobile,1260,5,1,Social Media,0
29,Male,Urban,501,40,14,1,306,4,129,0,True,9,172,Mobile,2622,9,0,Email,0
27,Female,Suburban,518,30,4,4,289,5,243,0,True,8,962,Tablet,429,3,1,Email,0
60,Female,Urban,286,2,0,5,358,5,126,0,True,6,1991,Mobile,391,15,0,Organic Search,0
50,Male,Urban,563,9,9,1,350,7,395,0,False,10,27,Desktop,2450,11,2,Social Media,0
34,Female,Suburban,100,34,15,2,139,7,228,0,False,6,1444,Desktop,3093,4,4,Paid Ads,0
70,Male,Urban,274,49,13,3,68,12,279,0,False,3,1820,Mobile,2209,15,4,Social Media,0
45,Female,Suburban,114,28,12,5,484,1,298,0,True,7,1329,Desktop,1548,7,1,Paid Ads,2
52,Male,Rural,482,21,19,4,350,18,123,0,True,5,1373,Tablet,2930,15,4,Social Media,2
37,Other,Rural,354,31,6,4,416,3,283,0,False,2,1247,Mobile,1581,6,3,Paid Ads,0
66,Other,Suburban,578,7,1,4,49,4,196,0,True,1,436,Desktop,2189,5,3,Paid Ads,0
27,Other,Urban,551,25,13,1,249,3,366,0,False,4,941,Desktop,1361,1,0,Email,0
41,Male,Suburban,34,17,11,4,196,2,283,0,False,3,1098,Mobile,2690,15,5,Paid Ads,2
42,Male,Rural,330,25,6,1,461,14,199,0,False,1,1808,Tablet,2587,1,3,Paid Ads,0
57,Other,Urban,541,44,18,1,336,5,399,0,False,9,170,Mobile,882,6,5,Social Media,0
60,Female,Urban,103,47,15,3,422,4,221,0,True,10,101,Mobile,1683,7,1,Organic Search,0
40,Other,Urban,64,16,6,2,434,1,490,0,False,7,52,Tablet,2121,5,3,Social Media,1
53,Other,Suburban,224,44,19,5,313,0,400,0,True,5,1159,Tablet,933,6,5,Organic Search,2
70,Other,Suburban,529,43,14,1,285,8,43,0,False,2,1215,Tablet,1433,13,0,Email,0
36,Male,Rural,326,47,9,4,107,7,255,0,True,5,200,Tablet,3056,5,4,Paid Ads,2
65,Other,Rural,475,37,12,4,207,7,263,0,False,3,307,Mobile,2433,9,0,Email,2
43,Female,Suburban,355,48,2,2,427,3,84,0,False,2,753,Desktop,2712,0,0,Organic Search,0
32,Other,Urban,153,2,9,1,398,16,179,0,True,6,1239,Mobile,2817,14,0,Paid Ads,0
22,Other,Suburban,418,31,9,4,201,11,433,0,True,4,1785,Desktop,2736,15,0,Social Media,2
26,Male,Urban,562,32,5,5,283,8,128,0,True,9,1871,Mobile,1096,8,3,Social Media,0
19,Male,Rural,143,7,15,5,272,11,177,0,True,8,32,Tablet,1219,9,4,Paid Ads,2
37,Other,Urban,49,30,4,2,379,2,193,0,False,9,915,Tablet,2252,12,2,Organic Search,1
30,Other,Suburban,580,49,19,2,254,13,469,0,False,9,1968,Desktop,1279,2,0,Email,0
57,Other,Urban,500,2,16,1,229,17,247,0,False,10,332,Mobile,3311,9,3,Organic Search,0
55,Male,Suburban,40,39,11,1,108,16,313,0,True,1,801,Desktop,3327,14,2,Social Media,0
33,Other,Suburban,377,18,12,2,234,0,209,0,False,7,622,Desktop,615,2,0,Email,0
29,Female,Rural,491,1,3,1,272,13,76,0,False,1,1226,Mobile,400,5,0,Organic Search,0
37,Other,Rural,455,12,13,2,215,11,270,0,True,10,1701,Desktop,496,6,5,Social Media,0
44,Male,Suburban,362,31,8,3,330,17,95,0,False,1,489,Desktop,2331,0,0,Paid Ads,0
31,Female,Suburban,416,33,20,1,277,12,166,0,True,4,1191,Desktop,2606,14,2,Paid Ads,0
32,Other,Urban,391,30,10,4,62,6,405,0,True,2,464,Mobile,3245,3,4,Organic Search,2
65,Other,Rural,293,47,20,1,229,2,127,0,False,8,1746,Desktop,2533,15,1,Organic Search,0
50,Male,Rural,525,1,7,5,389,2,219,0,True,9,1683,Mobile,486,12,5,Social Media,0
47,Female,Urban,555,47,19,5,146,10,458,0,False,5,1596,Desktop,928,9,2,Paid Ads,2
19,Male,Rural,66,28,3,2,78,1,374,0,False,2,1732,Tablet,3013,10,5,Social Media,1
24,Other,Rural,187,46,2,1,169,8,61,0,False,8,1072,Mobile,477,11,5,Organic Search,0
59,Female,Rural,106,43,15,4,102,3,92,0,False,3,1624,Tablet,2156,2,4,Paid Ads,2
46,Male,Suburban,361,35,3,2,139,18,282,0,False,5,1361,Mobile,3086,10,5,Paid Ads,1
22,Female,Urban,71,12,19,3,112,19,487,0,False,5,1886,Mobile,3528,11,0,Email,0
26,Other,Urban,136,32,0,3,302,1,477,0,True,2,1850,Tablet,327,1,3,Email,0
68,Female,Rural,515,34,11,2,115,15,376,0,False,1,275,Mobile,2452,13,1,Organic Search,0
47,Other,Rural,69,18,2,3,219,18,453,0,True,10,859,Mobile,693,13,1,Paid Ads,0
30,Female,Suburban,115,36,8,4,177,13,116,0,False,9,450,Tablet,2955,3,3,Email,2
18,Male,Suburban,217,32,9,2,262,13,484,0,False,7,870,Tablet,907,9,2,Paid Ads,0
24,Other,Urban,244,8,8,4,73,9,85,0,False,3,1631,Desktop,366,6,3,Organic Search,2
43,Female,Suburban,144,15,17,5,390,10,89,0,True,7,1828,Desktop,2324,1,5,Email,2
24,Female,Urban,368,35,5,5,431,11,257,0,True,1,1824,Desktop,2861,3,3,Social Media,0
21,Other,Suburban,82,8,10,3,217,8,252,0,True,6,1641,Mobile,2609,12,2,Organic Search,0
35,Other,Suburban,10,25,14,5,240,10,444,0,False,8,111,Tablet,331,14,3,Paid Ads,2
20,Male,Suburban,379,31,5,1,27,10,354,0,True,8,1413,Tablet,1898,10,0,Social Media,0
18,Other,Suburban,398,34,0,1,247,6,156,0,True,2,1779,Tablet,2394,11,1,Paid Ads,0
40,Male,Suburban,189,17,10,2,153,8,227,0,True,10,663,Desktop,3435,2,5,Organic Search,0
57,Female,Urban,298,32,9,2,224,15,160,0,True,1,26,Tablet,1473,12,1,Organic Search,0
25,Other,Suburban,165,37,5,4,284,18,199,0,False,7,1875,Desktop,2364,14,2,Social Media,0
55,Other,Urban,25,10,12,1,322,10,397,0,False,5,1572,Mobile,2208,2,1,Social Media,0
20,Male,Urban,408,30,18,5,4,12,456,0,False,4,1029,Mobile,2650,11,4,Organic Search,2
64,Male,Rural,413,17,13,2,484,17,489,0,True,10,1301,Tablet,3207,6,5,Organic Search,0
34,Male,Suburban,207,48,17,1,50,3,171,0,True,2,1699,Mobile,2043,14,1,Email,0
69,Female,Rural,586,14,7,5,395,15,497,0,False,6,1010,Tablet,2665,1,0,Organic Search,0
40,Other,Suburban,469,19,20,2,423,15,81,0,True,9,1256,Desktop,1493,3,3,Organic Search,0
28,Female,Suburban,442,38,5,3,64,15,396,0,False,6,863,Tablet,1965,1,0,Email,1
38,Other,Rural,59,13,12,5,104,12,137,0,False,9,1349,Mobile,2784,1,1,Organic Search,2
37,Female,Suburban,565,4,13,5,365,10,341,0,False,5,108,Desktop,3237,7,3,Paid Ads,2
59,Female,Urban,63,12,6,4,332,4,497,0,False,2,1753,Mobile,2422,6,4,Paid Ads,0
55,Other,Urban,243,44,5,4,332,3,401,0,True,4,615,Tablet,1479,7,5,Paid Ads,0
43,Other,Urban,447,47,14,2,90,9,182,0,False,9,1403,Mobile,1765,13,1,Paid Ads,0
18,Female,Suburban,530,19,5,2,112,15,290,0,True,4,148,Desktop,1947,15,5,Organic Search,1
27,Female,Rural,195,26,6,3,262,5,280,0,False,2,1548,Mobile,663,5,4,Email,1
59,Male,Suburban,398,35,8,5,272,6,259,0,False,6,274,Mobile,625,8,5,Social Media,2
59,Other,Urban,134,40,16,3,445,11,176,0,True,8,445,Tablet,2103,9,3,Social Media,0
35,Female,Suburban,439,23,5,1,166,4,202,0,False,8,1019,Mobile,1501,5,1,Organic Search,0
23,Other,Suburban,165,8,15,4,223,7,375,0,False,7,571,Desktop,1965,5,0,Email,2
44,Male,Suburban,560,4,2,3,119,12,78,0,False,2,559,Desktop,2948,9,3,Organic Search,0
52,Other,Urban,483,25,5,3,399,19,197,0,True,4,7,Desktop,2512,10,2,Organic Search,1
54,Male,Suburban,392,12,14,4,344,17,135,0,True,4,87,Tablet,2515,10,2,Email,2
22,Male,Rural,288,37,11,5,156,5,495,0,False,8,888,Mobile,1973,3,1,Email,2
18,Other,Rural,72,29,10,4,489,17,370,0,True,9,813,Desktop,1295,2,3,Email,2
67,Male,Rural,376,17,1,4,62,7,383,0,True,4,104,Desktop,3270,14,0,Email,0
65,Female,Suburban,180,18,15,2,463,14,147,0,True,2,1532,Desktop,3350,1,5,Paid Ads,0
26,Female,Rural,50,49,16,1,495,17,324,0,False,8,108,Mobile,1533,11,1,Paid Ads,0
67,Male,Suburban,420,45,13,4,423,17,250,0,True,3,804,Tablet,389,13,3,Organic Search,2
39,Male,Suburban,29,14,15,5,434,13,290,0,False,9,1429,Tablet,3218,13,4,Social Media,2
52,Other,Urban,585,11,6,1,434,13,255,0,False,6,564,Tablet,458,12,2,Social Media,0
23,Male,Suburban,469,3,5,4,199,14,102,0,False,4,1477,Tablet,2132,1,0,Paid Ads,0
35,Other,Rural,79,18,17,3,84,8,42,0,True,10,268,Desktop,1400,8,3,Organic Search,0
27,Male,Rural,429,27,14,5,201,16,111,0,False,7,990,Mobile,1981,9,4,Email,2
52,Male,Rural,197,40,17,1,72,17,379,0,True,4,535,Desktop,1484,5,4,Email,0
36,Female,Rural,93,8,13,5,303,4,312,0,True,2,1874,Mobile,197,6,4,Social Media,2
43,Other,Suburban,531,9,12,2,479,11,345,0,True,7,1578,Mobile,245,3,0,Social Media,0
55,Other,Urban,341,22,9,3,264,4,424,0,False,3,109,Desktop,2912,9,3,Email,0
27,Female,Rural,409,25,2,3,143,14,363,0,True,2,1810,Mobile,686,11,0,Email,0
51,Male,Urban,486,4,20,1,487,4,50,0,True,5,294,Desktop,2148,13,0,Organic Search,0
48,Other,Urban,577,38,16,3,444,17,182,0,True,9,1842,Desktop,3395,10,4,Organic Search,0
57,Female,Urban,579,18,18,1,341,19,28,0,True,8,1917,Tablet,1606,1,5,Email,0
29,Female,Suburban,50,17,14,3,129,2,358,0,True,7,367,Tablet,2018,12,2,Paid Ads,0
20,Female,Rural,328,3,0,1,266,2,416,0,False,10,370,Tablet,698,8,3,Email,0
49,Other,Rural,234,44,13,4,95,5,232,0,True,3,196,Mobile,3457,14,5,Social Media,2
42,Other,Urban,26,22,17,3,492,3,491,0,True,5,1381,Desktop,1033,11,1,Email,0
70,Other,Urban,521,3,5,2,259,2,372,0,True,9,887,Tablet,1836,12,2,Paid Ads,1
31,Other,Urban,172,18,12,1,187,2,309,0,False,9,264,Desktop,152,8,3,Paid Ads,0
35,Other,Urban,69,47,4,5,96,9,38,0,True,2,1812,Desktop,1662,4,5,Paid Ads,0
48,Male,Urban,304,30,9,4,314,1,218,0,False,9,1519,Mobile,3271,12,2,Organic Search,2
26,Male,Suburban,44,48,2,5,34,18,476,0,False,6,730,Desktop,676,0,2,Email,0
29,Other,Rural,439,39,18,4,66,3,221,0,False,7,1032,Desktop,2047,1,3,Email,2
59,Other,Rural,176,42,12,1,103,18,147,0,True,4,1113,Mobile,2285,15,3,Social Media,0
43,Female,Suburban,122,24,14,1,361,19,208,0,True,6,1104,Tablet,1069,10,5,Paid Ads,0
52,Other,Rural,37,12,18,4,479,2,120,0,True,6,1899,Mobile,1911,6,4,Social Media,2
28,Other,Rural,446,37,18,1,124,0,454,0,False,1,194,Desktop,2580,12,5,Email,0
34,Male,Suburban,132,6,15,5,330,17,184,0,True,2,1029,Mobile,1596,2,1,Organic Search,2
30,Other,Suburban,218,38,2,5,319,5,400,0,True,7,73,Desktop,2623,14,0,Social Media,0
65,Female,Rural,422,13,7,4,308,2,92,0,True,10,1242,Tablet,466,6,1,Organic Search,0
62,Female,Suburban,300,22,0,3,451,5,160,0,True,7,1425,Tablet,1226,13,0,Organic Search,0
23,Female,Urban,537,20,0,5,87,14,418,0,True,3,481,Tablet,3354,14,2,Email,0
54,Other,Suburban,548,41,11,5,366,7,453,0,True,4,748,Mobile,1919,11,5,Social Media,2
68,Other,Suburban,130,45,1,4,38,1,373,0,True,4,112,Desktop,894,13,1,Paid Ads,0
49,Male,Rural,150,4,14,3,305,9,26,0,True,6,1330,Desktop,2105,5,3,Email,0
47,Female,Rural,74,44,9,3,105,12,111,0,False,6,105,Tablet,2032,6,1,Email,0
29,Male,Urban,134,38,13,5,308,4,102,0,False,1,770,Desktop,1378,9,1,Social Media,2
36,Male,Suburban,68,1,15,3,419,7,77,0,False,6,643,Mobile,2574,2,2,Organic Search,0
26,Male,Urban,419,44,0,4,48,1,71,0,False,2,427,Tablet,2932,13,3,Email,0
31,Female,Urban,509,31,3,3,173,9,492,0,False,8,1669,Mobile,1897,6,4,Email,1
29,Other,Urban,441,4,0,1,2,12,252,0,False,8,830,Desktop,3150,2,3,Organic Search,0
40,Female,Suburban,405,22,6,2,105,3,438,0,False,5,1809,Mobile,75,1,0,Social Media,1
30,Male,Urban,62,39,16,5,119,12,179,0,True,3,1815,Desktop,2742,2,5,Social Media,2
39,Male,Suburban,598,23,7,5,112,4,380,0,False,2,1747,Desktop,453,15,4,Social Media,0
41,Male,Urban,594,30,9,4,252,6,383,0,True,3,1544,Tablet,2460,6,3,Paid Ads,2
44,Male,Rural,137,44,18,3,147,9,428,0,True,8,223,Tablet,2645,3,5,Organic Search,0
48,Female,Rural,427,30,9,5,417,1,223,0,False,10,993,Tablet,3423,10,0,Organic Search,2
36,Other,Urban,308,40,19,5,421,1,336,0,False,4,1071,Mobile,1398,14,2,Social Media,2
20,Female,Urban,44,35,5,3,342,10,278,0,False,5,252,Tablet,3409,15,4,Organic Search,1
57,Other,Rural,416,48,0,4,21,6,345,0,False,10,316,Desktop,3405,5,1,Email,0
50,Other,Rural,212,49,9,4,266,8,50,0,False,5,1129,Tablet,2109,13,1,Paid Ads,2
55,Male,Rural,488,45,19,5,118,3,420,0,True,9,1160,Mobile,2141,15,3,Email,2
69,Other,Urban,336,18,13,2,376,6,86,0,False,9,255,Mobile,1003,2,5,Social Media,0
42,Female,Urban,13,37,14,2,173,14,29,0,False,5,799,Tablet,2516,6,4,Paid Ads,0
27,Female,Rural,299,21,1,5,46,10,375,0,False,6,1230,Tablet,1690,5,2,Social Media,0
46,Female,Rural,329,39,7,3,434,10,48,0,False,10,100,Tablet,2746,9,4,Organic Search,1
18,Male,Urban,509,4,0,4,453,8,231,0,True,6,754,Tablet,1247,2,4,Social Media,0
23,Other,Urban,67,17,15,1,129,4,248,0,False,9,1947,Tablet,2655,11,5,Social Media,0
33,Male,Suburban,176,8,11,4,430,16,160,0,True,5,1031,Tablet,3284,2,4,Organic Search,2
34,Male,Suburban,585,12,2,1,221,3,302,0,True,2,939,Mobile,574,14,5,Email,0
37,Male,Rural,125,40,12,5,148,3,45,0,False,5,1335,Desktop,3302,8,2,Social Media,2
33,Female,Urban,347,3,15,2,174,3,31,0,True,6,480,Desktop,147,9,3,Paid Ads,0
63,Female,Urban,311,16,10,3,356,11,227,0,True,5,1165,Mobile,2531,3,0,Email,0
44,Female,Suburban,71,6,9,2,305,9,420,0,False,8,69,Mobile,3278,4,4,Paid Ads,0
67,Female,Rural,420,20,18,2,313,1,285,0,False,5,1222,Mobile,181,4,2,Paid Ads,0
22,Male,Urban,267,34,3,4,364,8,111,0,False,5,102,Tablet,1046,1,1,Social Media,0
18,Other,Urban,85,5,12,1,195,14,185,0,False,6,1053,Desktop,1323,3,2,Email,0
46,Male,Rural,61,22,3,1,354,13,435,0,True,10,1092,Tablet,2252,1,0,Organic Search,0
60,Female,Suburban,228,35,3,4,435,14,197,0,False,7,446,Mobile,1470,1,3,Social Media,0
32,Male,Suburban,194,49,8,4,214,13,43,0,True,2,533,Mobile,375,14,3,Email,2
49,Other,Suburban,227,9,6,2,300,9,134,0,True,5,931,Mobile,3244,12,2,Email,1
48,Other,Suburban,77,36,10,5,78,5,363,0,True,8,1360,Mobile,2223,1,4,Email,2
22,Male,Suburban,85,47,7,5,193,8,66,0,True,7,890,Desktop,2383,0,2,Organic Search,0
45,Other,Urban,407,22,14,4,110,7,487,0,True,6,424,Desktop,243,13,2,Email,2
24,Other,Urban,131,31,19,4,73,19,242,0,True,5,1574,Desktop,1745,6,2,Social Media,2
36,Female,Suburban,135,45,3,1,427,9,352,0,True,6,1880,Mobile,1332,3,5,Email,0
41,Female,Suburban,408,20,6,1,317,11,360,0,False,5,429,Mobile,2338,2,3,Paid Ads,0
55,Male,Rural,394,27,11,5,65,8,246,0,False,2,1379,Mobile,2272,6,0,Organic Search,2
31,Other,Rural,510,39,19,3,44,6,288,0,True,8,794,Mobile,541,0,2,Email,0
52,Female,Urban,486,17,6,4,180,10,201,0,True,4,19,Mobile,1979,10,5,Paid Ads,0
41,Female,Urban,494,2,12,1,46,16,344,0,True,7,253,Tablet,1508,15,2,Email,0
59,Male,Urban,305,43,20,1,284,14,291,0,True,10,471,Tablet,2671,7,0,Social Media,0
28,Other,Rural,190,34,20,3,259,16,208,0,True,9,745,Mobile,327,5,0,Email,0
20,Other,Urban,482,8,4,1,419,1,171,0,True,5,124,Mobile,3573,15,2,Paid Ads,0
52,Female,Rural,125,31,15,2,290,10,134,0,False,5,1966,Mobile,2528,1,0,Email,0
57,Male,Rural,296,28,2,5,348,3,287,0,False,10,554,Tablet,738,12,4,Organic Search,0
65,Female,Rural,531,15,13,3,295,19,140,0,True,2,1997,Desktop,2424,5,5,Paid Ads,0
57,Female,Suburban,178,40,13,2,66,14,46,0,False,3,1401,Tablet,87,14,0,Email,0
39,Other,Suburban,358,49,20,2,496,15,318,0,False,1,1929,Tablet,3440,2,1,Email,0
30,Other,Urban,131,19,19,5,248,8,145,0,True,3,1350,Tablet,1902,12,3,Organic Search,2
44,Female,Rural,151,3,20,1,191,19,481,0,True,2,101,Tablet,2532,5,3,Social Media,0
52,Other,Rural,243,6,8,4,338,13,54,0,False,5,1652,Desktop,2012,3,4,Paid Ads,2
56,Other,Suburban,171,44,5,2,71,19,134,0,False,2,832,Tablet,505,9,2,Social Media,1
28,Female,Suburban,596,27,9,2,475,2,235,0,False,6,889,Tablet,1714,12,2,Social Media,0
65,Male,Urban,538,39,2,1,394,7,474,0,False,2,1216,Tablet,2999,7,0,Social Media,0
32,Female,Urban,493,44,0,2,205,8,159,0,True,6,927,Tablet,1463,8,2,Social Media,0
68,Female,Urban,307,33,14,4,329,11,242,0,False,4,174,Mobile,1966,15,2,Social Media,2
52,Male,Suburban,104,15,5,5,396,5,471,0,True,6,439,Desktop,492,5,4,Organic Search,0
27,Other,Rural,25,13,12,1,429,12,229,0,False,6,1917,Mobile,2381,9,4,Paid Ads,0
54,Female,Urban,181,33,3,4,278,17,267,0,False,9,288,Mobile,3472,6,0,Social Media,0
70,Other,Urban,219,34,20,2,437,19,239,0,True,4,929,Tablet,756,9,1,Paid Ads,0
65,Male,Suburban,536,21,19,3,422,15,277,0,False,4,444,Desktop,1424,8,0,Social Media,0
41,Other,Rural,376,41,16,3,15,4,289,0,False,1,1871,Tablet,2536,7,2,Organic Search,0
43,Male,Suburban,529,24,16,2,306,8,164,0,True,3,878,Mobile,1179,15,4,Social Media,0
62,Other,Urban,68,24,17,3,411,17,73,0,False,6,753,Mobile,2278,1,4,Social Media,0
70,Female,Rural,451,34,6,4,225,9,467,0,False,8,1231,Desktop,1421,4,0,Organic Search,0
44,Female,Urban,306,36,13,1,241,6,270,0,True,8,1297,Desktop,1741,3,2,Organic Search,0
27,Male,Urban,367,44,7,3,312,0,248,0,False,1,529,Tablet,3272,15,4,Email,1
39,Male,Urban,50,42,8,1,358,7,410,0,True,7,1652,Desktop,2931,6,2,Paid Ads,0
67,Female,Rural,401,32,4,3,96,10,403,0,False,9,618,Tablet,2741,0,1,Organic Search,1
19,Other,Rural,159,35,17,1,12,14,188,0,False,6,864,Desktop,845,4,5,Paid Ads,0
45,Female,Rural,289,49,11,1,482,18,257,0,True,5,821,Desktop,2300,9,4,Paid Ads,0
42,Other,Rural,389,5,15,3,397,18,48,0,False,8,579,Desktop,197,5,3,Organic Search,0
53,Female,Rural,244,21,3,5,43,5,276,0,True,3,1144,Mobile,1718,8,2,Social Media,0
37,Female,Rural,175,41,20,3,498,13,276,0,True,5,1950,Desktop,2973,15,3,Social Media,0
39,Other,Rural,10,4,3,1,434,4,81,0,True,2,379,Tablet,2702,5,4,Email,0
55,Other,Urban,514,27,16,2,476,17,66,0,False,7,511,Mobile,1413,7,5,Paid Ads,0
51,Male,Rural,240,41,13,4,383,16,273,0,True,2,123,Mobile,123,15,4,Paid Ads,2
49,Other,Urban,474,36,20,5,112,6,140,0,False,5,282,Desktop,2418,9,2,Organic Search,2
46,Female,Rural,201,15,2,3,422,4,77,0,False,10,1160,Desktop,3316,9,0,Organic Search,0
44,Other,Rural,358,8,8,1,236,18,102,0,True,10,1604,Mobile,1446,9,4,Paid Ads,0
56,Female,Suburban,329,21,3,3,393,3,411,0,True,1,983,Tablet,2764,0,4,Social Media,1
24,Female,Suburban,68,17,16,3,494,15,65,0,False,2,844,Mobile,1532,9,4,Organic Search,0
70,Female,Rural,586,19,0,3,168,2,141,0,True,7,620,Desktop,2762,11,1,Paid Ads,0
56,Female,Rural,177,26,14,2,371,4,217,0,False,10,1965,Tablet,215,10,4,Organic Search,0
34,Male,Rural,77,24,17,2,336,2,44,0,False,3,1902,Mobile,2105,3,3,Email,0
43,Other,Rural,245,23,14,4,326,8,398,0,True,6,1085,Tablet,2991,9,3,Email,2
66,Male,Suburban,399,11,4,3,164,5,334,0,False,1,1610,Desktop,2432,11,1,Social Media,1
27,Female,Rural,395,34,12,2,58,2,496,0,False,2,1718,Mobile,2502,13,5,Social Media,0
41,Male,Suburban,236,23,16,1,78,15,270,0,False,6,1971,Desktop,2582,0,2,Paid Ads,0
62,Other,Rural,71,29,8,5,92,9,478,0,False,6,842,Mobile,1356,15,2,Organic Search,2
65,Male,Urban,253,27,10,3,155,8,326,0,True,6,1244,Desktop,3004,0,3,Organic Search,0
21,Male,Urban,517,26,19,5,74,10,254,0,False,5,745,Mobile,2364,2,0,Social Media,2
26,Male,Rural,378,18,0,2,398,12,286,0,True,1,1918,Mobile,2147,13,1,Social Media,0
35,Female,Urban,21,4,20,4,336,5,85,0,False,2,591,Mobile,530,6,5,Organic Search,2
53,Other,Rural,143,45,5,2,464,12,191,0,False,5,1793,Mobile,524,3,1,Email,1
50,Other,Suburban,520,13,4,5,39,18,457,0,False,5,413,Mobile,2379,4,5,Social Media,0
