age,gender,location,time_on_site,pages_visited,num_purchases,customer_rating,product_id,category_id,price,discount,in_stock,delivery_time,user_id,device_type,session_duration,orders_completed,support_interactions,marketing_channel,target
42,Female,Rural,410,44,17,1,96,11,455,0,False,3,646,Tablet,3520,15,4,Email,0
48,Female,Rural,432,2,8,2,124,9,228,0,False,3,1091,Desktop,3543,2,0,Email,0
56,Female,Urban,134,4,3,5,22,13,46,0,False,6,1838,Mobile,2490,13,4,Email,0
33,Male,Urban,521,26,0,2,292,14,14,0,True,8,941,Desktop,327,8,0,Organic Search,0
54,Female,Suburban,521,20,11,2,406,6,298,0,True,5,594,Mobile,797,8,3,Email,0
31,Female,Suburban,309,3,17,5,165,15,38,0,False,7,933,Desktop,967,2,4,Email,1
66,Female,Rural,205,17,4,2,319,19,267,0,False,10,1962,Mobile,2572,14,2,Email,0
54,Other,Urban,600,15,5,2,288,5,104,0,True,6,1689,Tablet,3021,8,0,Social Media,0
64,Other,Urban,322,45,7,1,44,0,60,0,True,3,1786,Desktop,2676,0,4,Organic Search,0
53,Male,Suburban,286,35,18,1,264,3,497,0,False,7,1109,Desktop,1950,13,1,Social Media,0
37,Male,Rural,577,16,17,2,130,9,415,0,False,9,26,Tablet,2204,0,3,Email,0
70,Male,Suburban,131,46,19,2,241,18,23,0,True,7,244,Desktop,3480,9,5,Organic Search,0
52,Female,Suburban,181,49,5,4,74,5,484,0,False,9,925,Desktop,370,4,1,Organic Search,0
58,Male,Suburban,509,36,0,1,432,2,291,0,False,2,1879,Tablet,296,6,0,Email,0
64,Other,Suburban,357,45,10,5,215,13,167,0,True,5,912,Tablet,3427,7,0,Email,1
59,Female,Rural,98,34,4,4,247,12,301,0,True,8,386,Desktop,3006,9,1,Paid Ads,0
43,Male,Rural,285,36,3,5,18,16,268,0,False,9,994,Desktop,1719,3,3,Organic Search,0
69,Other,Urban,584,8,13,2,468,4,79,0,False,8,452,Desktop,1114,10,3,Email,0
19,Other,Urban,127,24,15,3,421,5,445,0,False,8,1407,Tablet,2826,3,5,Social Media,0
43,Other,Rural,466,42,14,3,384,8,409,0,True,9,1926,Tablet,2695,5,5,Paid Ads,0
63,Other,Suburban,453,38,13,1,119,16,133,0,True,7,732,Mobile,1796,9,5,Email,0
37,Female,Suburban,17,8,10,4,204,3,410,0,True,7,1750,Tablet,3264,2,0,Organic Search,0
61,Male,Suburban,65,34,3,2,416,9,155,0,True,10,906,Tablet,2493,14,4,Email,0
70,Female,Urban,235,22,14,1,196,3,252,0,True,10,1277,Desktop,489,14,4,Organic Search,0
60,Other,Urban,107,45,13,3,136,8,29,0,False,2,1723,Desktop,3484,11,1,Paid Ads,0
39,Female,Suburban,461,49,3,1,8,9,99,0,False,2,841,Tablet,3396,9,2,Social Media,0
60,Female,Rural,318,40,9,3,242,14,487,0,True,9,803,Tablet,1259,6,0,Organic Search,0
25,Other,Suburban,217,36,12,4,106,6,402,0,True,2,860,Desktop,3562,8,3,Organic Search,0
48,Male,Rural,409,26,13,3,388,14,69,0,False,8,1641,Mobile,3521,15,2,Social Media,0
29,Female,Urban,435,8,8,3,341,19,255,0,False,2,922,Tablet,1695,3,0,Social Media,0
64,Female,Rural,598,36,2,5,192,17,258,0,True,10,911,Tablet,731,10,5,Social Media,0
47,Other,Suburban,422,2,4,3,116,0,331,0,False,10,1742,Desktop,2196,7,1,Social Media,0
33,Other,Urban,278,39,17,5,470,18,167,0,True,3,800,Mobile,3336,15,0,Social Media,0
40,Female,Urban,529,13,16,1,369,14,213,0,False,4,9,Mobile,1176,14,3,Organic Search,0
49,Other,Rural,492,6,16,2,130,18,42,0,True,7,90,Tablet,1074,5,2,Email,0
59,Other,Rural,141,24,9,4,372,18,494,0,False,4,625,Desktop,128,7,2,Paid Ads,0
21,Other,Suburban,590,7,18,4,11,10,480,0,True,3,651,Tablet,78,0,1,Paid Ads,1
67,Male,Rural,556,2,11,2,364,10,442,0,False,7,1255,Mobile,3497,11,3,Organic Search,0
47,Male,Suburban,161,38,13,3,9,10,406,0,False,10,576,Mobile,232,8,5,Social Media,0
55,Other,Suburban,523,31,9,4,50,6,457,0,True,10,72,Desktop,784,8,1,Organic Search,1
57,Female,Suburban,504,42,11,4,140,11,276,0,True,5,1525,Desktop,455,4,0,Paid Ads,1
23,Other,Suburban,238,47,17,1,127,10,145,0,False,8,13,Tablet,2238,8,0,Organic Search,0
70,Female,Rural,501,32,0,3,170,7,467,0,False,8,1243,Tablet,1638,1,3,Paid Ads,0
28,Other,Suburban,544,12,13,1,16,4,269,0,True,4,555,Tablet,1275,15,2,Paid Ads,0
48,Other,Urban,490,6,12,4,35,0,104,0,True,4,1469,Mobile,1162,11,1,Social Media,1
48,Female,Suburban,306,49,16,2,39,19,49,0,True,2,1624,Tablet,1872,15,1,Email,0
57,Other,Rural,211,9,13,5,251,7,477,0,True,4,777,Tablet,1247,15,1,Organic Search,0
21,Other,Urban,366,41,19,1,123,12,200,0,False,5,1012,Tablet,1133,11,4,Organic Search,0
28,Male,Suburban,116,36,0,5,380,1,35,0,False,10,1409,Tablet,3581,3,2,Organic Search,0
45,Female,Rural,449,14,17,5,475,3,480,0,False,9,81,Desktop,374,3,1,Paid Ads,1
59,Female,Rural,506,8,10,5,462,2,319,0,False,6,412,Tablet,2755,6,0,Social Media,1
36,Female,Suburban,354,11,3,2,172,1,400,0,False,1,1445,Mobile,1062,14,0,Paid Ads,0
29,Other,Suburban,425,17,1,1,171,4,394,0,True,2,1277,Tablet,1398,7,4,Email,0
25,Female,Rural,181,23,17,3,8,0,388,0,True,8,7,Tablet,2818,4,0,Email,0
68,Female,Suburban,143,38,12,2,451,16,104,0,False,5,1920,Desktop,184,9,4,Organic Search,0
22,Male,Suburban,197,43,15,4,265,8,169,0,True,2,1887,Tablet,3019,9,1,Organic Search,0
39,Female,Suburban,545,19,2,2,491,4,243,0,False,9,767,Desktop,3247,2,3,Email,0
32,Male,Urban,50,8,14,2,119,9,205,0,False,7,422,Mobile,633,4,3,Paid Ads,0
55,Male,Urban,389,1,20,4,73,3,351,0,True,4,1809,Desktop,2057,11,4,Email,1
44,Female,Urban,376,2,5,3,424,14,500,0,True,4,1342,Tablet,2704,10,5,Paid Ads,0
36,Female,Suburban,334,10,2,3,227,3,198,0,False,4,488,Tablet,1578,7,0,Organic Search,0
32,Female,Suburban,499,1,3,1,224,5,210,0,True,6,1879,Desktop,2907,0,4,Email,0
36,Male,Urban,366,46,11,3,482,6,484,0,False,9,784,Tablet,2010,8,4,Email,0
31,Male,Suburban,122,9,9,5,67,13,472,0,False,2,1170,Desktop,3293,8,2,Email,0
21,Male,Rural,479,16,16,1,307,13,175,0,False,6,1794,Mobile,3360,10,4,Email,0
63,Female,Urban,203,6,18,4,301,17,255,0,True,5,1575,Mobile,1602,6,1,Organic Search,0
32,Female,Suburban,594,20,18,1,428,14,191,0,False,8,313,Mobile,2292,2,0,Paid Ads,0
49,Female,Urban,165,3,13,4,280,7,42,0,True,9,380,Desktop,2299,6,0,Paid Ads,0
54,Other,Suburban,539,37,16,4,420,0,335,0,False,9,1173,Desktop,1638,0,1,Organic Search,1
41,Female,Suburban,515,10,14,1,257,9,499,0,False,2,1376,Mobile,1841,12,5,Social Media,0
47,Other,Suburban,465,7,9,2,79,5,355,0,False,8,185,Mobile,2513,7,4,Social Media,0
32,Female,Rural,533,26,2,4,286,16,331,0,False,9,656,Tablet,1948,10,5,Organic Search,0
33,Female,Urban,392,36,2,5,410,11,357,0,False,7,856,Mobile,708,14,5,Paid Ads,0
35,Male,Rural,156,16,12,4,403,3,384,0,False,2,532,Mobile,636,8,3,Social Media,0
55,Other,Suburban,165,42,19,1,263,5,199,0,False,10,1891,Tablet,235,1,2,Paid Ads,0
65,Male,Rural,94,39,18,2,280,11,181,0,False,9,1101,Desktop,1837,6,0,Email,0
53,Male,Urban,465,41,7,4,268,15,423,0,False,4,1849,Mobile,629,0,0,Social Media,1
25,Male,Rural,502,13,20,1,418,16,180,0,False,8,850,Desktop,1343,6,5,Social Media,0
46,Male,Urban,338,40,17,4,187,16,20,0,True,3,529,Tablet,3543,6,1,Paid Ads,1
37,Female,Rural,25,8,17,2,274,8,279,0,True,9,729,Desktop,2338,13,0,Social Media,0
30,Male,Urban,395,1,3,2,398,17,159,0,True,6,1603,Mobile,3594,10,4,Email,0
48,Other,Urban,75,27,9,4,473,6,50,0,False,8,1579,Tablet,804,13,1,Email,0
19,Female,Suburban,284,26,5,2,74,11,351,0,True,3,1732,Tablet,1896,2,0,Email,0
64,Male,Rural,230,12,5,3,310,1,361,0,False,7,1963,Tablet,2290,4,5,Organic Search,0
25,Other,Rural,514,20,2,3,241,5,122,0,False,7,53,Mobile,1476,6,0,Organic Search,0
27,Other,Urban,439,42,18,4,199,13,172,0,False,4,596,Tablet,1791,5,2,Organic Search,1
27,Other,Urban,70,20,1,4,478,8,286,0,False,7,20,Mobile,919,13,3,Email,0
44,Female,Urban,351,15,16,1,476,3,298,0,True,9,553,Mobile,1553,9,0,Organic Search,0
48,Female,Suburban,383,22,16,5,19,7,277,0,True,7,1506,Desktop,2824,3,2,Paid Ads,1
70,Male,Urban,257,19,13,3,270,9,335,0,False,7,1661,Desktop,2776,12,4,Email,0
43,Other,Urban,209,42,14,5,6,0,389,0,True,10,132,Tablet,3230,1,0,Email,0
65,Male,Urban,238,31,17,5,455,3,241,0,True,4,826,Mobile,1661,2,3,Paid Ads,0
60,Female,Suburban,87,33,9,2,496,10,131,0,True,5,1122,Desktop,2681,6,4,Paid Ads,0
18,Male,Rural,167,18,10,4,47,4,160,0,False,1,1455,Mobile,2212,4,0,Paid Ads,0
52,Male,Urban,127,47,18,3,0,11,368,0,True,9,931,Mobile,1103,15,4,Paid Ads,0
68,Other,Urban,25,39,1,3,345,18,443,0,True,2,244,Mobile,2954,10,1,Paid Ads,0
28,Female,Suburban,489,47,17,4,232,14,464,0,False,1,1730,Desktop,1958,4,2,Paid Ads,1
67,Male,Rural,452,17,4,3,460,6,323,0,False,1,1505,Tablet,579,11,4,Paid Ads,0
41,Male,Suburban,295,33,13,2,466,7,258,0,True,2,67,Mobile,176,14,3,Social Media,0
36,Female,Rural,370,9,15,5,9,8,202,0,False,4,1320,Desktop,1035,0,2,Organic Search,1
37,Other,Rural,42,45,0,4,190,0,450,0,True,10,1281,Tablet,1144,14,1,Organic Search,0
26,Male,Urban,302,8,14,1,323,2,469,0,True,9,1566,Tablet,2229,13,4,Paid Ads,0
21,Other,Urban,235,6,5,1,80,15,22,0,False,1,1999,Mobile,2207,12,2,Email,0
35,Male,Suburban,160,12,18,1,15,19,346,0,True,4,804,Mobile,687,11,0,Organic Search,0
44,Female,Rural,112,30,5,5,325,18,136,0,False,4,781,Desktop,1355,11,3,Email,0
60,Male,Urban,267,30,10,4,397,5,431,0,True,3,18,Desktop,2671,7,3,Organic Search,0
58,Male,Suburban,28,17,3,3,343,0,152,0,False,7,514,Desktop,3011,12,4,Social Media,0
31,Other,Rural,119,2,17,2,213,15,229,0,False,6,376,Mobile,231,2,3,Paid Ads,0
67,Other,Suburban,27,27,15,5,85,4,341,0,True,10,905,Mobile,1921,14,1,Email,0
31,Male,Rural,200,9,15,2,243,8,476,0,True,9,77,Mobile,733,4,2,Paid Ads,0
26,Male,Urban,402,33,3,1,55,3,105,0,True,5,1500,Tablet,638,10,2,Social Media,0
22,Female,Urban,369,40,5,3,3,18,411,0,False,4,1880,Tablet,2115,0,3,Social Media,0
31,Male,Suburban,271,33,10,3,172,5,260,0,True,6,1676,Desktop,1638,5,2,Organic Search,0
62,Female,Suburban,355,27,10,5,294,8,394,0,False,2,325,Tablet,2518,13,1,Paid Ads,1
44,Female,Suburban,85,15,17,1,32,5,34,0,False,2,1186,Mobile,627,13,3,Email,0
32,Other,Urban,64,43,11,2,45,4,192,0,True,5,832,Tablet,2773,0,4,Email,0
63,Male,Urban,406,47,2,2,221,17,400,0,True,2,926,Desktop,3497,11,5,Organic Search,0
68,Male,Suburban,245,8,4,1,367,12,45,0,False,9,294,Tablet,2031,9,5,Organic Search,0
60,Female,Urban,67,23,9,1,374,11,71,0,False,1,1682,Mobile,2945,5,0,Organic Search,0
63,Female,Rural,137,41,11,2,307,15,159,0,True,2,1667,Mobile,1678,5,4,Organic Search,0
41,Female,Suburban,228,34,12,5,209,15,29,0,True,6,1661,Desktop,1653,0,1,Email,0
26,Male,Suburban,377,22,1,4,405,11,31,0,False,10,1370,Desktop,572,15,1,Paid Ads,0
64,Female,Suburban,109,11,9,3,404,7,481,0,True,3,125,Desktop,1842,5,4,Email,0
64,Other,Rural,430,42,4,5,423,8,428,0,False,9,1213,Tablet,3569,2,4,Email,0
55,Other,Rural,437,34,19,1,365,18,113,0,False,7,1923,Tablet,1710,7,4,Organic Search,0
39,Female,Rural,44,43,2,1,42,16,127,0,True,10,1435,Tablet,1759,6,5,Social Media,0
59,Female,Urban,381,28,16,2,32,12,493,0,True,6,794,Mobile,3150,10,3,Social Media,0
18,Female,Urban,438,36,17,5,369,4,76,0,True,4,554,Mobile,1503,13,0,Email,1
33,Male,Urban,516,40,2,2,192,15,131,0,True,2,180,Desktop,3094,5,0,Paid Ads,0
60,Male,Urban,430,23,19,1,126,19,52,0,True,4,684,Desktop,3460,15,0,Email,0
29,Other,Rural,432,50,5,3,381,18,377,0,False,3,1387,Tablet,3238,11,3,Social Media,0
59,Male,Urban,286,21,17,3,303,14,79,0,True,4,1038,Mobile,2816,10,0,Email,0
25,Male,Rural,162,25,18,5,397,0,260,0,False,6,326,Tablet,636,1,5,Paid Ads,0
33,Male,Suburban,287,50,5,3,43,9,138,0,True,8,232,Desktop,2064,10,1,Social Media,0
59,Female,Rural,123,10,16,3,323,0,314,0,False,1,1292,Mobile,420,7,2,Email,0
22,Female,Suburban,28,7,10,5,146,4,83,0,False,5,1125,Tablet,3293,14,5,Organic Search,0
69,Other,Urban,259,17,17,4,293,1,321,0,False,1,308,Mobile,1150,2,3,Email,0
60,Male,Suburban,326,14,7,1,99,17,439,0,False,8,233,Tablet,1771,14,1,Paid Ads,0
42,Female,Suburban,105,46,4,1,217,2,150,0,True,5,764,Desktop,3082,8,3,Paid Ads,0
55,Female,Urban,453,2,4,5,393,18,450,0,True,6,936,Tablet,3158,6,1,Organic Search,0
42,Other,Rural,27,31,0,1,261,0,394,0,True,5,306,Mobile,512,5,1,Paid Ads,0
24,Other,Rural,315,21,16,5,208,3,458,0,False,6,202,Desktop,633,3,4,Paid Ads,1
21,Female,Rural,247,16,5,5,453,10,77,0,True,4,1101,Tablet,2200,13,5,Paid Ads,0
66,Female,Urban,444,24,12,1,493,10,17,0,True,10,1870,Desktop,407,7,5,Organic Search,0
27,Male,Suburban,258,21,8,1,228,7,11,0,False,4,960,Mobile,801,6,3,Social Media,0
69,Male,Rural,58,26,12,2,40,13,486,0,False,6,589,Desktop,2991,2,5,Organic Search,0
49,Other,Urban,225,36,5,3,241,1,296,0,False,4,889,Mobile,3558,5,5,Organic Search,0
47,Other,Urban,296,17,15,5,184,12,237,0,True,4,116,Mobile,2198,15,0,Social Media,0
63,Other,Suburban,164,33,13,3,174,16,330,0,True,6,700,Desktop,1638,8,3,Paid Ads,0
32,Female,Urban,102,11,17,5,421,0,66,0,False,3,1097,Desktop,823,8,0,Email,0
70,Female,Urban,94,32,14,3,43,7,142,0,False,6,484,Tablet,2994,11,1,Social Media,0
45,Other,Urban,509,16,13,1,177,12,20,0,False,9,1559,Mobile,2133,14,4,Organic Search,0
51,Female,Rural,358,27,7,1,49,4,337,0,False,8,1002,Mobile,1023,1,4,Social Media,0
56,Male,Rural,526,34,7,5,157,1,313,0,True,5,1984,Mobile,1153,11,5,Organic Search,1
43,Other,Suburban,185,29,10,3,284,5,232,0,True,9,1298,Mobile,2325,10,0,Email,0
23,Male,Rural,220,48,20,4,131,13,136,0,False,8,48,Desktop,700,11,2,Paid Ads,0
49,Male,Rural,33,16,0,2,376,10,457,0,False,10,294,Mobile,2572,14,4,Social Media,0
48,Other,Urban,51,17,5,4,170,6,136,0,True,6,907,Mobile,1832,5,2,Email,0
46,Female,Suburban,576,21,16,1,83,14,188,0,False,9,1757,Desktop,1539,6,4,Paid Ads,0
64,Male,Suburban,142,33,5,5,79,13,229,0,True,5,1605,Mobile,1684,1,4,Paid Ads,0
38,Female,Rural,309,9,3,4,94,4,23,0,False,7,1553,Desktop,301,14,0,Paid Ads,0
22,Female,Rural,403,1,10,2,199,3,352,0,True,1,764,Mobile,3418,14,5,Email,0
41,Male,Suburban,385,43,15,4,37,16,274,0,False,9,1388,Mobile,3527,14,3,Paid Ads,1
51,Female,Rural,18,30,16,5,437,9,388,0,True,2,111,Tablet,2325,6,5,Email,0
26,Male,Suburban,301,26,1,4,108,5,340,0,True,5,890,Mobile,2268,1,3,Email,0
61,Female,Rural,595,20,15,1,490,6,42,0,False,1,668,Tablet,2238,4,1,Social Media,0
62,Other,Suburban,324,50,20,4,388,16,72,0,False,10,265,Tablet,2919,13,3,Email,1
28,Other,Urban,58,30,2,5,204,11,498,0,False,5,1455,Tablet,295,2,3,Paid Ads,0
43,Female,Rural,219,46,16,4,87,13,456,0,True,8,1859,Desktop,2597,5,2,Paid Ads,0
29,Other,Rural,301,32,20,5,30,0,112,0,True,8,851,Mobile,486,15,3,Social Media,1
48,Male,Suburban,140,15,1,4,257,6,319,0,False,2,1987,Mobile,498,0,1,Organic Search,0
54,Male,Suburban,266,32,5,2,319,2,385,0,True,9,1949,Desktop,2766,6,1,Email,0
33,Male,Urban,431,9,9,5,256,13,217,0,True,1,507,Mobile,1613,8,4,Organic Search,1
31,Other,Suburban,77,39,19,5,329,4,277,0,True,9,857,Desktop,231,4,0,Paid Ads,0
39,Other,Rural,512,36,5,2,120,14,137,0,True,4,276,Mobile,1733,4,2,Paid Ads,0
46,Male,Urban,346,19,3,5,473,7,28,0,False,4,1136,Mobile,3038,6,0,Paid Ads,0
26,Female,Urban,544,21,7,3,437,15,129,0,False,4,1937,Tablet,196,3,5,Organic Search,0
55,Female,Rural,210,42,3,1,66,1,332,0,False,5,1576,Mobile,3271,14,0,Email,0
32,Female,Urban,540,11,6,5,0,10,379,0,True,2,607,Desktop,2147,13,5,Paid Ads,1
66,Other,Suburban,565,50,13,3,433,5,462,0,False,9,858,Mobile,2990,11,1,Paid Ads,0
23,Other,Rural,430,14,19,1,129,0,186,0,False,5,1986,Mobile,2629,5,3,Social Media,0
24,Other,Suburban,45,36,13,4,178,7,215,0,False,8,1399,Tablet,1455,5,3,Paid Ads,0
38,Female,Rural,49,30,6,3,30,5,69,0,True,8,1199,Desktop,2725,5,4,Paid Ads,0
37,Other,Rural,317,49,11,3,26,9,201,0,True,1,698,Mobile,1219,13,0,Email,0
19,Other,Urban,488,23,16,1,348,2,291,0,True,3,1735,Mobile,3556,0,2,Social Media,0
20,Other,Suburban,41,16,20,5,82,12,151,0,True,10,1671,Mobile,1133,3,1,Email,0
59,Other,Suburban,564,7,8,4,196,15,189,0,True,7,738,Mobile,423,6,1,Email,1
53,Male,Suburban,514,22,7,3,384,7,315,0,True,8,648,Desktop,1750,4,4,Email,0
26,Male,Rural,505,17,2,1,442,2,461,0,False,5,957,Desktop,2091,0,5,Social Media,0
58,Male,Rural,183,42,1,2,317,5,278,0,True,10,1197,Desktop,429,10,4,Paid Ads,0
51,Male,Rural,446,6,20,2,40,6,500,0,False,7,1711,Mobile,840,14,3,Social Media,0
61,Male,Urban,411,4,14,4,186,8,194,0,False,4,1402,Desktop,234,3,4,Organic Search,1
69,Other,Rural,128,30,13,4,371,13,328,0,True,1,1879,Tablet,2192,12,2,Social Media,0
41,Male,Suburban,20,30,20,4,62,18,312,0,False,3,1938,Mobile,3142,5,1,Email,0
47,Male,Urban,28,27,17,3,82,6,334,0,False,1,305,Mobile,1042,4,0,Social Media,0
47,Other,Urban,392,7,9,5,319,16,186,0,False,6,1689,Desktop,2667,11,1,Email,1
37,Female,Urban,72,4,5,5,20,11,152,0,False,7,1095,Mobile,2691,15,2,Email,0
30,Female,Suburban,341,13,16,4,217,15,206,0,True,2,1357,Tablet,2780,12,4,Email,1
61,Other,Rural,435,29,8,5,320,6,213,0,True,3,108,Mobile,1083,7,2,Paid Ads,1
31,Other,Rural,105,25,4,1,344,15,102,0,True,7,803,Mobile,3401,3,1,Social Media,0
32,Male,Suburban,542,36,0,5,384,12,399,0,False,8,319,Tablet,228,8,4,Organic Search,0
61,Other,Urban,140,19,14,4,448,13,115,0,False,7,142,Tablet,866,12,3,Paid Ads,0
49,Male,Suburban,339,22,7,4,146,0,92,0,True,2,1111,Mobile,2682,11,1,Organic Search,1
65,Other,Suburban,34,35,20,4,475,5,226,0,True,2,1917,Desktop,461,3,5,Organic Search,0
23,Other,Suburban,212,14,19,2,406,17,499,0,False,2,1977,Tablet,2195,4,1,Email,0
55,Male,Suburban,533,32,18,3,460,11,307,0,False,5,64,Tablet,336,6,3,Email,0
32,Male,Suburban,379,30,8,1,276,11,490,0,True,1,690,Mobile,831,3,2,Paid Ads,0
24,Male,Rural,525,26,1,2,464,9,245,0,True,2,265,Desktop,863,12,3,Social Media,0
44,Female,Suburban,10,37,13,2,420,5,221,0,False,2,1783,Desktop,2017,3,2,Email,0
50,Male,Suburban,363,37,13,1,74,11,348,0,False,4,84,Mobile,895,14,2,Paid Ads,0
28,Female,Suburban,29,29,9,1,219,1,155,0,True,3,1851,Desktop,2775,8,3,Organic Search,0
28,Female,Rural,285,13,11,4,337,16,304,0,False,6,464,Mobile,3341,7,4,Social Media,0
22,Other,Rural,208,26,6,5,33,13,89,0,True,4,1492,Desktop,975,9,5,Organic Search,0
44,Other,Suburban,226,28,19,1,111,8,427,0,False,9,1723,Tablet,61,1,5,Organic Search,0
42,Female,Urban,387,19,17,1,155,10,273,0,False,9,739,Desktop,2817,1,5,Organic Search,0
64,Male,Rural,412,32,9,3,431,1,136,0,True,8,1483,Mobile,1289,15,5,Organic Search,0
30,Other,Urban,583,38,0,5,60,3,42,0,False,10,1313,Mobile,1978,9,4,Paid Ads,0
37,Male,Rural,430,6,15,1,148,7,401,0,True,8,1743,Tablet,208,14,0,Email,0
49,Other,Urban,180,3,16,4,42,19,146,0,False,3,107,Desktop,3599,15,5,Social Media,0
50,Male,Urban,546,19,3,3,498,8,116,0,True,10,800,Mobile,2274,2,1,Social Media,0
40,Male,Suburban,19,47,9,5,219,11,280,0,False,7,312,Mobile,3274,0,1,Paid Ads,0
57,Male,Suburban,409,9,4,3,355,2,16,0,False,5,1399,Desktop,1506,10,1,Email,0
34,Female,Urban,74,38,20,2,398,17,279,0,True,1,159,Tablet,2409,12,5,Social Media,0
64,Female,Urban,488,48,19,4,171,14,59,0,False,3,1506,Mobile,534,13,0,Social Media,1
45,Other,Suburban,587,37,18,1,206,15,235,0,False,8,1026,Desktop,2659,10,1,Paid Ads,0
39,Female,Rural,60,49,13,3,132,7,363,0,False,6,1347,Mobile,1956,14,2,Organic Search,0
61,Other,Urban,253,18,4,4,10,17,17,0,True,7,1697,Desktop,811,3,1,Organic Search,0
41,Other,Rural,525,42,11,3,446,14,116,0,False,3,1996,Desktop,3291,15,3,Social Media,0
18,Female,Urban,361,6,10,5,311,2,482,0,False,1,306,Mobile,3533,13,1,Organic Search,1
19,Male,Urban,593,49,7,4,179,7,301,0,True,4,201,Mobile,1436,13,1,Email,1
58,Male,Suburban,303,19,0,2,113,1,213,0,False,7,1319,Mobile,2446,5,5,Paid Ads,0
40,Male,Suburban,92,40,2,2,271,5,338,0,False,3,251,Mobile,3438,6,5,Social Media,0
70,Male,Suburban,185,41,6,1,468,4,360,0,False,4,95,Desktop,1002,2,4,Email,0
32,Female,Rural,234,25,12,2,115,5,279,0,True,8,957,Tablet,811,14,0,Paid Ads,0
20,Other,Urban,597,9,7,2,468,8,54,0,True,2,1316,Tablet,1233,1,3,Organic Search,0
39,Male,Urban,411,15,15,1,160,11,418,0,False,1,992,Desktop,2029,15,1,Email,0
22,Other,Suburban,466,24,4,1,341,7,74,0,True,5,239,Desktop,1147,3,2,Social Media,0
20,Male,Urban,182,12,11,5,304,0,193,0,True,4,1298,Tablet,1952,3,0,Organic Search,0
65,Other,Suburban,22,42,8,2,321,8,442,0,True,7,474,Tablet,3457,1,2,Organic Search,0
28,Other,Rural,526,14,7,3,53,17,290,0,True,10,1770,Tablet,1516,6,2,Organic Search,0
68,Male,Rural,181,25,11,4,319,4,239,0,True,7,621,Desktop,1039,13,3,Organic Search,0
32,Other,Suburban,271,38,5,3,190,6,148,0,True,7,150,Desktop,1910,9,5,Paid Ads,0
43,Male,Urban,227,37,4,4,381,0,137,0,False,1,847,Desktop,1772,6,3,Social Media,0
69,Male,Rural,42,27,10,3,350,6,256,0,True,6,611,Desktop,2012,5,2,Paid Ads,0
27,Male,Urban,220,2,16,1,0,2,444,0,False,2,1667,Desktop,2852,4,2,Paid Ads,0
67,Male,Suburban,118,5,7,2,477,0,85,0,True,1,1848,Tablet,1482,3,5,Email,0
37,Male,Urban,38,30,8,5,459,11,315,0,False,4,863,Tablet,3571,13,1,Social Media,0
40,Female,Urban,260,44,19,3,71,16,27,0,True,7,686,Mobile,2613,4,5,Paid Ads,0
37,Other,Urban,465,23,17,3,304,11,234,0,False,6,396,Tablet,2093,4,0,Paid Ads,0
68,Male,Suburban,78,44,16,2,357,14,483,0,False,9,472,Mobile,2524,0,0,Email,0
42,Other,Rural,523,23,13,1,226,6,89,0,False,3,1083,Tablet,2209,13,4,Email,0
29,Other,Urban,297,29,5,1,51,12,483,0,True,1,663,Mobile,393,1,5,Email,0
24,Female,Urban,141,20,11,1,279,14,470,0,False,6,1559,Mobile,3353,8,2,Paid Ads,0
37,Other,Rural,232,46,8,2,449,7,278,0,True,2,1545,Mobile,2139,12,1,Organic Search,0
28,Male,Urban,389,42,8,2,347,16,356,0,False,7,624,Desktop,1673,13,4,Organic Search,0
70,Female,Rural,418,4,6,2,19,4,466,0,False,2,1108,Mobile,3059,5,5,Organic Search,0
18,Other,Suburban,111,25,18,3,98,0,496,0,False,8,411,Desktop,1529,9,4,Social Media,0
23,Female,Rural,447,33,10,5,264,6,357,0,False,4,1870,Tablet,1370,2,5,Social Media,1
69,Female,Rural,255,17,0,4,358,0,99,0,False,10,1624,Desktop,3100,13,2,Organic Search,0
25,Male,Rural,487,5,19,3,176,15,187,0,False,1,57,Mobile,2217,14,3,Organic Search,0
65,Female,Urban,134,18,4,5,287,15,328,0,True,8,1420,Tablet,1849,7,1,Email,0
48,Male,Rural,496,42,4,3,479,10,272,0,False,5,1426,Mobile,2194,3,5,Organic Search,0
62,Other,Rural,358,31,7,5,244,1,429,0,True,1,507,Mobile,255,13,3,Organic Search,1
42,Female,Suburban,477,40,6,3,334,6,74,0,True,8,1361,Tablet,2907,14,3,Social Media,0
36,Male,Suburban,434,18,3,3,238,12,371,0,True,1,189,Desktop,800,5,3,Organic Search,0
50,Female,Suburban,464,27,1,2,126,4,306,0,True,1,423,Desktop,1778,11,0,Paid Ads,0
70,Male,Suburban,54,48,12,3,112,1,492,0,False,1,1744,Mobile,196,0,4,Email,0
26,Male,Rural,221,42,4,5,56,15,181,0,False,2,1120,Tablet,2965,14,0,Organic Search,0
37,Other,Suburban,91,41,6,1,154,14,485,0,True,8,1865,Tablet,2041,8,1,Paid Ads,0
54,Other,Rural,252,37,14,4,426,18,298,0,False,10,864,Mobile,1129,5,3,Social Media,0
25,Male,Rural,353,27,16,4,67,6,140,0,True,10,1118,Tablet,2673,0,4,Social Media,1
44,Female,Urban,274,10,17,1,309,7,469,0,True,8,1450,Tablet,2406,8,1,Paid Ads,0
19,Other,Urban,126,46,10,1,55,10,308,0,False,10,1052,Mobile,3537,11,1,Social Media,0
